ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
742 917.866 1355.9 18.023 0.02 0.649 0.03 99.0 99.0 0.417 0.024 0.787 0.035 153.89483349356928 -50.71698770887666 0.3018 0.029835 0.007761 0.028808 15.1 "Gaia DR2 5358608873061375488" 153.89470742998 0.1154 -50.71696210524 0.0895 1635721458409799680 5358608873061375488 1597539214 2015.5 0.3305 0.125 2.6441 -7.088 0.223 4.178 0.166 -0.0312 -0.1125 -0.4219 0.0789 0.2689 0.1759 -0.2294 0.3091 0.0466 0.1406 223 0 221 2 0.3115 221.86 0.197 0.42 31 0 1.106 1.605 0.0257 0.058 26 14 0.21098 0 41 0 344 1386.0 1.493 928.258 17.8338 0.0012 37 720.1 8.774 82.07 18.208 0.0132 34 975.1 8.18 119.208 17.2893 0.0091 1.223 0 0.9187 0.3742 0.5445 "" "" 0 "" "" "" NOT_AVAILABLE 279.37840089962 4.88716371041 185.25357667781 -55.18276428716 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.894755628 3.4531 -50.7169800939 2.5797 0.0 0.029646 0.007843 0.028590 15.3 5358608873061375488 153.89470742998 -50.71696210524 2691.685106382240065 1983.286102886160052 3955.214560260520102 1177.434543083100 1 1
734 1688.3 296.612 18.027 0.028 0.806 0.037 99.0 99.0 0.524 0.032 0.923 0.04 153.79560961818243 -50.8051206955765 0.2936 0.08092 -0.054961 -0.059391 222.8 "Gaia DR2 5358606635368291584" 153.79548136417 0.3387 -50.80512967069 0.3169 1635721458409799680 5358606635368291584 49851625 2015.5 -0.0881 0.4099 -0.2149 -5.845 0.654 4.589 0.606 -0.1259 -0.3857 -0.4001 0.0956 0.2396 0.1815 -0.2143 0.3067 0.0014 0.0663 256 0 256 0 43.4506 3022.08 3.153 120.0 31 0 0.0897 1.4013 0.0722 -0.025 29 16 0.61123 0 42 0 345 1281.0 4.298 298.017 17.9195 0.0036 40 713.1 7.966 89.51 18.2186 0.0121 38 1137.0 7.011 162.215 17.1222 0.0067 1.445 0 1.0964 0.2991 0.7973 "" "" 0 "" "" "" NOT_AVAILABLE 279.37606069198 4.77896179949 185.26457907398 -55.29080934985 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.795521184 10.1381 -50.8051494307 9.3995 0.0 0.081025 -0.054879 -0.059609 222.6 5358606635368291584 153.79548136417 -50.80512967069 3173.501968535850210 1870.139434645989923 5347.569500459149822 1174.637183392370 1 1
1212 1570.69 673.569 18.813 0.035 0.853 0.05 99.0 99.0 0.565 0.041 0.988 0.056 153.8105189153901 -50.77392221771618 0.2122 0.053556 -0.045547 -0.028173 238.3 "Gaia DR2 5358607533014943616" 153.81042572033 0.1404 -50.77392137894 0.1403 1635721458409799680 5358607533014943616 338799957 2015.5 0.8527 0.1807 4.718 -6.52 0.287 1.944 0.274 0.0069 -0.3205 -0.3146 0.0289 0.2217 0.093 -0.125 0.3127 0.0087 0.0063 240 0 238 2 1.5816 268.1 0.252 0.35 31 0 0.4859 1.4734 0.0382 0.006 27 14 0.26454 0 38 0 333 759.3 1.311 579.288 18.4874 0.0019 2 397.2 19.23 20.656 18.8539 0.0526 3 595.9 29.67 20.082 17.824 0.0541 1.308 0 1.0299 0.3665 0.6634 "" "" 0 "" "" "" NOT_AVAILABLE 279.36627386731 4.81007606958 185.24317632033 -55.26056740613 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.810470113 4.457 -50.7739297505 4.2498 0.0 0.053602 -0.045465 -0.028391 238.0 5358607533014943616 153.81042572033 -50.77392137894 1185.829655451239887 946.430236004571952 1578.645847364100064 1175.552356005420 1 1
750 1377.33 895.38 18.031 0.018 0.725 0.037 99.0 99.0 0.412 0.023 0.845 0.033 153.83549870898904 -50.755434440005324 0.2680 0.031307 -0.029777 -0.009666 252.0 "Gaia DR2 5358607185124372608" 153.83538151979 0.09 -50.75542756474 0.0887 1635721458409799680 5358607185124372608 382096562 2015.5 -0.0157 0.112 -0.1405 -5.123 0.177 3.381 0.163 -0.0176 -0.3173 -0.361 0.0938 0.2653 0.1892 -0.2278 0.2933 0.0324 0.1324 266 0 265 1 -1.5035 226.59 0.0 0.0 31 0 1.1775 1.566 0.0225 -0.044 30 15 0.16937 0 43 0 378 1417.0 1.546 916.35 17.8103 0.0012 39 718.4 7.262 98.924 18.2105 0.011 40 1032.0 8.042 128.29 17.228 0.0085 1.236 0 0.9825 0.4002 0.5823 "" "" 0 "" "" "" NOT_AVAILABLE 279.36893067288 4.8342456726 185.24444668475 -55.23626403029 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.835416386 2.7451 -50.7554421221 2.5229 0.0 0.031297 -0.029695 -0.009885 251.6 5358607185124372608 153.83538151979 -50.75542756474 5370.063058860299861 3894.095117151160139 7563.012422487749973 1176.156420715390 1 1
682 1257.8 1138.0 18.033 0.018 1.015 0.031 99.0 99.0 0.638 0.021 1.178 0.027 153.85078313421866 -50.73529372479803 0.2537 0.022684 -0.020103 0.010508 297.6 "Gaia DR2 5358607322563439232" 153.85068704854 0.085 -50.73525813715 0.0835 1635721458409799680 5358607322563439232 395080752 2015.5 0.3409 0.1083 3.1465 -3.75 0.171 -0.021 0.152 -0.0206 -0.278 -0.3451 0.0842 0.2901 0.1981 -0.2387 0.352 0.0458 0.1287 256 0 255 1 0.5821 262.55 0.0 0.0 31 0 1.3593 1.5227 0.0217 -0.019 29 15 0.16339 0 43 0 376 1565.0 1.631 959.711 17.7021 0.0011 39 637.5 6.481 98.35 18.3403 0.011 41 1293.0 7.03 183.976 16.9827 0.0059 1.234 0 1.3576 0.6381 0.7195 "" "" 0 "" "" "" NOT_AVAILABLE 279.36558629784 4.85637025472 185.23555097748 -55.21447274544 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.850712559 2.6458 -50.7352580463 2.3512 0.0 0.022511 -0.020021 0.010290 297.2 5358607322563439232 153.85068704854 -50.73525813715 2647.953931111099791 2019.361063903430022 3719.583994482400158 1176.764709980860 1 1
710 1472.58 176.017 18.035 0.023 0.924 0.036 99.0 99.0 0.572 0.028 1.172 0.036 153.8239890506463 -50.814847263922594 0.4820 0.078449 -0.037061 -0.069144 208.2 "Gaia DR2 5358606570958840576" 153.82379410972 0.0866 -50.81489974689 0.0836 1635721458409799680 5358606570958840576 116199365 2015.5 0.4727 0.1088 4.345 -9.352 0.175 4.696 0.159 -0.1287 -0.3492 -0.3642 0.1144 0.3242 0.2402 -0.1643 0.3211 0.0513 0.0737 258 0 257 1 1.0786 276.29 0.142 0.29 31 0 1.3446 1.4892 0.0213 -0.022 29 16 0.16662 0 42 0 369 1596.0 1.849 863.301 17.6806 0.0013 40 683.9 9.439 72.449 18.2639 0.015 38 1271.0 8.597 147.86 17.0015 0.0073 1.225 0 1.2625 0.5834 0.6791 "" "" 0 "" "" "" NOT_AVAILABLE 279.39641875312 4.78095099904 185.29981351252 -55.28720745966 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.823857839 2.7089 -50.8149199658 2.4592 0.0 0.078604 -0.036979 -0.069362 208.1 5358606570958840576 153.82379410972 -50.81489974689 2020.192547375030017 1622.210209942460096 2650.040221094309800 1174.481926213810 1 1
748 91.177 1948.71 18.036 0.02 0.677 0.032 99.0 99.0 0.426 0.024 0.827 0.035 154.00160935666335 -50.667297675394195 0.1674 0.108894 0.075514 0.078457 43.9 "Gaia DR2 5358620929020208128" 154.00159058721 0.1197 -50.66725271818 0.1076 1635721458409799680 5358620929020208128 721115769 2015.5 -0.2678 0.1415 -1.8933 -4.618 0.241 2.838 0.206 -0.0323 -0.2276 -0.3427 0.1087 0.2362 0.1783 -0.2002 0.257 -0.0046 0.135 267 0 266 1 8.4115 503.17 0.747 7.4 31 0 0.6878 1.6635 0.0292 0.05 30 16 0.2249 0 44 0 390 1410.0 2.105 669.478 17.8157 0.0016 39 717.6 8.078 88.832 18.2116 0.0122 39 1003.0 8.308 120.703 17.2589 0.009 1.221 0 0.9527 0.396 0.5568 "" "" 0 "" "" "" NOT_AVAILABLE 279.40666047368 4.96630178793 185.2916493132 -55.10163447013 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.00162196 3.7334 -50.6672649368 3.1879 0.0 0.108794 0.075596 0.078239 44.0 5358620929020208128 154.00159058721 -50.66725271818 6178.940839462539770 4436.772825890279819 8653.705902979139864 1179.186508274300 1 1
751 1133.52 911.989 18.036 0.024 0.859 0.036 99.0 99.0 0.485 0.03 0.916 0.036 153.86731924098723 -50.753835570094125 0.3375 0.012599 -0.009665 -0.008081 230.1 "Gaia DR2 5358607258153649024" 153.86717315086 0.0882 -50.75385134129 0.0833 1635721458409799680 5358607258153649024 47182806 2015.5 0.164 0.1071 1.5322 -3.399 0.174 2.1 0.159 -0.0652 -0.3526 -0.3752 0.1048 0.2173 0.1915 -0.2312 0.2953 0.033 0.122 273 0 272 1 0.4813 277.59 0.0 0.0 31 0 1.2345 1.5578 0.0219 -0.015 31 16 0.16647 0 44 0 377 1457.0 1.529 953.091 17.7798 0.0011 43 688.8 6.969 98.832 18.2562 0.011 43 1074.0 7.066 151.931 17.1849 0.0071 1.21 0 1.0713 0.4765 0.5949 "" "" 0 "" "" "" NOT_AVAILABLE 279.38473427352 4.84685643776 185.27021541315 -55.22244221332 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.867196284 2.6985 -50.753860384 2.4654 0.0 0.012678 -0.009583 -0.008300 229.1 5358607258153649024 153.86717315086 -50.75385134129 3938.430717942079809 2870.450936723780160 5692.512317622699811 1176.326870264920 1 1
725 232.074 1400.57 18.038 0.019 0.851 0.029 99.0 99.0 0.549 0.023 1.062 0.03 153.98417331068597 -50.71271716132601 0.4597 0.072345 0.064326 0.033104 62.8 "Gaia DR2 5358597225110088832" 153.98403780965 0.0916 -50.71262260151 0.0797 1635721458409799680 5358597225110088832 417763887 2015.5 -0.1412 0.1078 -1.3094 -5.52 0.181 4.099 0.153 -0.0288 -0.3323 -0.3984 0.0613 0.2002 0.1532 -0.2553 0.3682 0.0447 0.1935 248 0 248 0 0.9708 264.33 0.0 0.0 31 0 1.3714 1.5823 0.0233 0.017 28 16 0.17524 0 40 0 344 1558.0 1.544 1008.544 17.7072 0.0011 36 681.4 8.007 85.108 18.2678 0.0128 36 1223.0 6.84 178.846 17.0431 0.0061 1.223 0 1.2247 0.5607 0.6641 "" "" 0 "" "" "" NOT_AVAILABLE 279.42294514129 4.92249699596 185.32607657248 -55.14399642338 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.984075346 2.8019 -50.712640251 2.3682 0.0 0.072318 0.064408 0.032886 63.0 5358597225110088832 153.98403780965 -50.71262260151 6500.655468158450276 4773.030896093770025 8947.105090073429892 1177.908149229550 1 1
674 84.296 794.81 18.039 0.027 1.192 0.044 99.0 99.0 0.628 0.029 1.237 0.034 154.0044583405419 -50.762607567454175 0.6329 0.078833 0.077018 -0.016819 102.3 "Gaia DR2 5358596606634782464" 154.00421154291 0.0852 -50.76252668824 0.0817 1635721458409799680 5358596606634782464 879144120 2015.5 0.1807 0.1031 1.7536 -7.612 0.174 1.992 0.164 0.0778 -0.3444 -0.3273 0.0742 0.2012 0.135 -0.2413 0.2799 -0.0028 0.2978 247 0 246 1 0.644 254.72 0.0 0.0 31 0 1.5075 1.5448 0.0214 0.003 28 16 0.17563 0 42 0 356 1666.0 1.731 962.696 17.6342 0.0011 37 658.2 8.485 77.563 18.3056 0.014 39 1436.0 7.047 203.725 16.8693 0.0053 1.257 0 1.4363 0.6714 0.7649 "" "" 0 "" "" "" NOT_AVAILABLE 279.46163204412 4.88832548406 185.39817140167 -55.17493225562 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 154.004263353 2.6965 -50.7625352655 2.5455 0.0 0.078960 0.077100 -0.017038 102.5 5358596606634782464 154.00421154291 -50.76252668824 3832.771367741429913 2821.316450864570015 5496.938386103330231 1176.641581965600 1 1
730 1033.55 685.236 18.039 0.019 0.862 0.034 99.0 99.0 0.508 0.023 0.986 0.032 153.88069582334026 -50.772453054086625 0.5012 0.026733 -0.001247 -0.026704 182.7 "Gaia DR2 5358607017618628480" 153.88047830286 0.0849 -50.7724745245 0.0825 1635721458409799680 5358607017618628480 1038406663 2015.5 0.2832 0.105 2.6969 -8.101 0.172 4.192 0.158 -0.0732 -0.3062 -0.3333 0.1295 0.2629 0.2236 -0.1924 0.2799 0.0393 0.131 274 0 271 3 0.1594 269.02 0.0 0.0 31 0 1.2853 1.5338 0.0213 -0.025 31 16 0.16427 0 44 0 384 1499.0 1.526 982.208 17.7489 0.0011 44 680.7 6.533 104.197 18.269 0.0104 42 1153.0 10.5 109.775 17.1075 0.0099 1.223 0 1.1615 0.52 0.6414 "" "" 0 "" "" "" NOT_AVAILABLE 279.40222294473 4.83618053248 185.30216788731 -55.2316921176 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.880533457 2.6703 -50.7724925739 2.4532 0.0 0.026947 -0.001165 -0.026922 182.5 5358607017618628480 153.88047830286 -50.77247452450 3020.364084940710200 2274.141535483050120 4288.524984838820274 1175.873255305530 1 1
527 1140.35 1063.57 18.042 0.018 1.346 0.042 99.0 99.0 0.852 0.02 1.835 0.023 153.86621696094923 -50.741330001279046 1.0458 0.011449 -0.010455 0.004666 294.1 "Gaia DR2 5358607253843934592" 153.86592892375 0.0766 -50.74110381621 0.0752 1635721458409799680 5358607253843934592 712163713 2015.5 1.6264 0.0978 16.6263 -30.684 0.156 52.965 0.149 -0.084 -0.3309 -0.324 0.08 0.1335 0.1419 -0.211 0.2716 0.0568 0.0082 242 0 242 0 1.7741 277.02 0.239 1.0 31 0 1.6623 1.4202 0.0202 -0.023 28 16 0.14694 0 44 0 364 2035.0 1.894 1074.613 17.4168 0.001 39 626.9 7.222 86.798 18.3584 0.0125 36 2106.0 8.086 260.431 16.4534 0.0042 1.343 0 1.905 0.9416 0.9634 "" "" 0 "" "" "" NOT_AVAILABLE 279.37689067863 4.85695779074 185.2551503926 -55.21299432448 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.866137687 2.4249 -50.7413318609 2.308 0.0 0.011286 -0.010373 0.004447 293.2 5358607253843934592 153.86592892375 -50.74110381621 607.242278334617026 572.337161747091955 646.595134974887969 1176.667635272620 1 1
675 1130.62 1072.04 18.043 0.017 1.081 0.036 99.0 99.0 0.655 0.02 1.237 0.027 153.86747537083426 -50.740621800457944 0.3977 0.010894 -0.009567 0.005212 298.6 "Gaia DR2 5358607258153654528" 153.86733289316 0.0932 -50.74055798138 0.092 1635721458409799680 5358607258153654528 1451065011 2015.5 0.448 0.1149 3.8976 -6.707 0.186 9.65 0.177 -0.1129 -0.2999 -0.3789 0.1582 0.1334 0.2165 -0.3078 0.2993 0.0458 0.047 257 0 256 1 2.8578 319.85 0.35 1.8 31 0 1.1245 1.4741 0.0239 -0.019 29 16 0.17641 0 43 0 375 1575.0 1.625 969.109 17.6952 0.0011 34 643.4 6.374 100.936 18.3302 0.0108 34 1329.0 8.243 161.255 16.953 0.0067 1.252 0 1.3772 0.635 0.7422 "" "" 0 "" "" "" NOT_AVAILABLE 279.37732032878 4.85790860308 185.25576604553 -55.2120125188 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.867378528 2.8897 -50.7405995307 2.7409 0.0 0.010719 -0.009485 0.004993 297.8 5358607258153654528 153.86733289316 -50.74055798138 2120.978548338930068 1664.810067452830026 2875.478412168699833 1176.688046391480 1 1
729 1248.97 1319.79 18.043 0.02 0.869 0.033 99.0 99.0 0.5 0.022 0.998 0.03 153.8516899761607 -50.72027209949536 0.2282 0.032144 -0.019523 0.025536 322.6 "Gaia DR2 5358608804341886592" 153.85161361747 0.1237 -50.72023111157 0.1052 1635721458409799680 5358608804341886592 16248201 2015.5 0.453 0.1281 3.5356 -3.704 0.252 1.779 0.201 -0.1521 -0.0587 -0.6128 0.1989 0.2413 0.2191 -0.3956 0.0294 0.1354 -0.1254 201 0 200 1 0.6301 207.02 0.144 0.23 31 0 1.1754 1.5778 0.0266 0.028 23 13 0.24537 0 37 0 312 1400.0 1.701 822.914 17.823 0.0013 34 647.4 9.173 70.579 18.3234 0.0154 32 1053.0 9.248 113.897 17.2055 0.0095 1.215 0 1.1179 0.5004 0.6175 "" "" 0 "" "" "" NOT_AVAILABLE 279.35759421118 4.86912725442 185.21987233323 -55.20238463433 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.851638804 3.9042 -50.72023877 3.1222 0.0 0.031920 -0.019441 0.025317 322.5 5358608804341886592 153.85161361747 -50.72023111157 2106.441216936109868 1612.500797880280061 2965.362371124419951 1177.174030733800 1 1
720 1677.6 1787.58 18.046 0.02 0.882 0.032 99.0 99.0 0.587 0.024 1.056 0.033 153.79517764489216 -50.682021139247865 0.2538 0.084379 -0.055254 0.063772 319.1 "Gaia DR2 5358609830824665088" 153.79524770821 0.0971 -50.68196636749 0.1037 1635721458409799680 5358609830824665088 167544224 2015.5 0.2 0.1263 1.5834 -3.682 0.195 3.641 0.184 0.068 -0.0688 -0.3144 0.0564 0.5039 0.13 -0.3675 0.193 -0.2091 0.2328 210 0 205 5 1.0987 222.07 0.028 0.0094 31 0 1.3466 1.5465 0.0266 0.074 24 14 0.19009 0 36 0 305 1481.0 1.745 848.802 17.7617 0.0013 34 681.2 10.85 62.786 18.2682 0.0173 33 1175.0 11.35 103.492 17.0871 0.0105 1.253 0 1.1811 0.5065 0.6746 "" "" 0 "" "" "" NOT_AVAILABLE 279.30636730983 4.88067948519 185.12913192281 -55.19485853677 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.795272728 3.0204 -50.6819820454 2.8581 0.0 0.084160 -0.055172 0.063554 319.0 5358609830824665088 153.79524770821 -50.68196636749 3517.606839850579945 2503.031251448900093 5257.856423177970100 1177.974422097490 1 1
735 591.159 980.824 18.057 0.018 0.868 0.034 99.0 99.0 0.516 0.022 1.048 0.032 153.93801769272378 -50.74767389516771 0.5021 0.035072 0.035021 -0.001901 93.1 "Gaia DR2 5358596847152942848" 153.93779864392 0.1064 -50.747658324 0.1021 1635721458409799680 5358596847152942848 492000030 2015.5 0.3192 0.1359 2.349 -9.175 0.219 7.266 0.192 -0.0021 -0.3069 -0.3433 0.064 0.2534 0.1913 -0.2007 0.3837 0.0926 0.2018 255 0 255 0 5.2957 387.2 0.585 4.8 31 0 0.8808 1.563 0.0266 0.038 29 16 0.21122 0 42 0 369 1515.0 1.655 915.219 17.7375 0.0012 41 698.1 8.942 78.074 18.2416 0.0139 39 1174.0 7.053 166.426 17.088 0.0065 1.236 0 1.1536 0.5041 0.6495 "" "" 0 "" "" "" NOT_AVAILABLE 279.41834990387 4.87707491264 185.32448620194 -55.18963963332 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.937861077 3.3929 -50.7476896077 2.9822 0.0 0.035167 0.035103 -0.002119 93.5 5358596847152942848 153.93779864392 -50.74765832400 2740.603055277889780 1974.384203613680029 4136.984605440729865 1176.778369924420 1 1
752 478.237 1169.25 18.06 0.016 0.75 0.026 99.0 99.0 0.467 0.02 0.915 0.028 153.95245430928253 -50.73202344977252 0.4432 0.046309 0.044206 0.013795 72.7 "Gaia DR2 5358596877202986624" 153.95229212881 0.0954 -50.73195548444 0.0874 1635721458409799680 5358596877202986624 1225354339 2015.5 0.2503 0.1169 2.1403 -4.173 0.193 2.988 0.17 -0.0459 -0.3696 -0.3972 0.0503 0.2003 0.1355 -0.2508 0.3782 0.0131 0.1377 256 0 255 1 0.2295 254.49 0.0 0.0 31 0 1.1506 1.5364 0.024 0.027 29 16 0.18507 0 42 0 369 1379.0 1.604 859.961 17.8391 0.0013 40 661.7 7.614 86.896 18.2998 0.0125 39 1001.0 7.671 130.537 17.2605 0.0083 1.206 0 1.0393 0.4607 0.5786 "" "" 0 "" "" "" NOT_AVAILABLE 279.41712693485 4.89521938326 185.31980345903 -55.17165193222 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.952320516 2.9918 -50.7319683486 2.6433 0.0 0.046322 0.044288 0.013576 73.0 5358596877202986624 153.95229212881 -50.73195548444 3212.311183195829926 2340.924737961419851 4725.913254460600001 1177.261103836680 1 1
755 276.297 669.716 18.06 0.021 0.668 0.033 99.0 99.0 0.415 0.026 0.893 0.032 153.97960982078885 -50.773080412451705 0.6060 0.067088 0.061281 -0.027304 114.0 "Gaia DR2 5358596572275033472" 153.97935360068 0.1 -50.7730347608 0.0892 1635721458409799680 5358596572275033472 1025856513 2015.5 0.1556 0.1233 1.2619 -5.778 0.194 3.86 0.173 -0.0619 -0.4571 -0.3186 0.0991 0.2826 0.2318 -0.1326 0.3077 0.0677 0.1918 241 0 241 0 -1.3242 207.77 0.0 2.6e-15 31 0 1.2199 1.5695 0.0243 -0.054 27 16 0.18772 0 40 0 345 1454.0 1.518 957.757 17.7822 0.0011 33 743.8 6.926 107.39 18.1727 0.0101 37 1055.0 11.4 92.477 17.2042 0.0117 1.237 0 0.9685 0.3905 0.578 "" "" 0 "" "" "" NOT_AVAILABLE 279.45447625879 4.87081094396 185.38822514745 -55.19296959708 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.979392941 3.016 -50.7730513788 2.6799 0.0 0.067253 0.061363 -0.027523 114.2 5358596572275033472 153.97935360068 -50.77303476080 3854.759975128769838 2743.616291653030203 5701.909291711590413 1176.255593583270 1 1
758 1566.74 814.65 18.06 0.019 0.845 0.032 99.0 99.0 0.456 0.025 0.928 0.03 153.8108566360885 -50.76227886861319 0.2008 0.048247 -0.045336 -0.016505 250.0 "Gaia DR2 5358607910988661376" 153.81077795414 0.0925 -50.76225369327 0.0948 1635721458409799680 5358607910988661376 1263262794 2015.5 0.1739 0.1184 1.4687 -6.369 0.183 3.357 0.176 -0.0112 -0.3059 -0.3628 0.0102 0.3036 0.1009 -0.2709 0.2083 0.0743 0.1131 248 0 248 0 1.5316 277.62 0.179 0.39 31 0 1.1605 1.5661 0.0235 -0.049 28 15 0.17462 0 41 0 360 1422.0 1.772 802.589 17.8057 0.0014 36 695.1 8.698 79.923 18.2462 0.0136 39 1067.0 7.018 152.055 17.1914 0.0071 1.239 0 1.0548 0.4405 0.6143 "" "" 0 "" "" "" NOT_AVAILABLE 279.35987045717 4.81984693193 185.23065872583 -55.25133205559 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.81082131 2.8445 -50.7622681476 2.7238 0.0 0.048245 -0.045254 -0.016723 249.7 5358607910988661376 153.81077795414 -50.76225369327 3759.729288929900122 2702.458543553880190 5524.333837529189623 1175.871932472760 1 1
601 850.821 19.916 18.061 0.023 1.394 0.046 99.0 99.0 0.825 0.025 1.634 0.033 153.90555191682762 -50.82712889646043 0.7737 0.082723 0.014402 -0.08146 170.0 "Gaia DR2 5358595056136331648" 153.90525040703 0.1011 -50.82722847804 0.0827 1635721458409799680 5358595056136331648 979624191 2015.5 1.0703 0.1124 9.521 -3.682 0.204 5.001 0.161 -0.0341 -0.3393 -0.4761 0.0557 0.2618 0.167 -0.1496 0.1724 0.085 0.1676 222 0 219 3 2.0034 257.42 0.328 1.9 31 0 1.4855 1.3701 0.0218 -0.008 25 15 0.19478 0 38 0 329 1945.0 1.911 1017.702 17.466 0.0011 35 630.3 7.386 85.329 18.3525 0.0127 37 1887.0 9.267 203.625 16.5725 0.0053 1.294 0 1.7801 0.8865 0.8936 "" "" 0 "" "" "" NOT_AVAILABLE 279.44608532851 4.79967310715 185.38376444877 -55.26455191088 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.905275505 3.1595 -50.827250009 2.4972 0.0 0.082953 0.014484 -0.081678 169.9 5358595056136331648 153.90525040703 -50.82722847804 921.569672081316980 831.574161791132042 1032.910379382670044 1174.469431107500 1 1
397 211.883 1953.92 18.063 0.02 1.713 0.046 99.0 99.0 1.163 0.022 2.854 0.026 153.98589119599686 -50.66696195731109 0.2129 0.102494 0.065528 0.078811 39.7 "Gaia DR2 5358620898971135872" 153.98583574553 0.0545 -50.66691438083 0.0522 1635721458409799680 5358620898971135872 1151245312 2015.5 7.1912 0.0664 108.2741 -10.133 0.111 8.714 0.101 -0.0011 -0.1687 -0.3694 0.0635 0.1875 0.1193 -0.291 0.2253 0.0654 0.0904 283 0 280 3 5.6487 428.99 0.316 4.3 31 0 2.9405 1.3079 0.0136 0.049 32 16 0.10787 0 47 0 402 4085.0 3.717 1098.89 16.6604 0.001 43 651.3 8.426 77.297 18.317 0.014 39 5450.0 14.62 372.708 15.4208 0.0029 1.494 0 2.8961 1.6565 1.2396 "" "" 0 "" "" "" NOT_AVAILABLE 279.39816963029 4.96098423849 185.27765249192 -55.10761060769 100001 3882.67 3523.87 4061.22 0.391 0.211 0.5405 0.239 0.1259 0.3611 "" "" "" "" "" "" "" 153.985904578 1.7197 -50.6669519007 1.5666 0.0 0.102379 0.065611 0.078592 39.9 5358620898971135872 153.98583574553 -50.66691438083 138.522954827151011 137.250450522502007 139.818847071085003 1179.133092864230 1 1
701 1324.28 1958.9 18.069 0.021 1.055 0.033 99.0 99.0 0.657 0.024 1.201 0.03 153.84101706247858 -50.66751351075827 0.1146 0.082508 -0.026246 0.078222 341.5 "Gaia DR2 5358609796465019264" 153.84104082301 0.1073 -50.66754154811 0.1085 1635721458409799680 5358609796465019264 1114987653 2015.5 0.1988 0.1356 1.4658 -3.684 0.215 2.132 0.197 0.0129 -0.1352 -0.3133 0.1666 0.2842 0.2561 -0.2612 0.3457 0.0402 0.1603 193 0 193 0 2.6464 243.33 0.382 1.8 31 0 1.141 1.542 0.0291 -0.042 22 15 0.20508 0 35 0 303 1574.0 2.011 782.645 17.6961 0.0014 32 627.9 9.528 65.897 18.3567 0.0165 29 1332.0 6.408 207.884 16.9506 0.0052 1.246 0 1.4061 0.6606 0.7455 "" "" 0 "" "" "" NOT_AVAILABLE 279.32230046222 4.9089323471 185.15300645773 -55.16545783236 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 153.841065846 3.3353 -50.6675507265 3.0493 0.0 0.082275 -0.026164 0.078004 341.5 5358609796465019264 153.84104082301 -50.66754154811 3470.908785950010042 2449.622751034739849 5222.843189494779836 1178.541235352270 1 1
