ID,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
241,2548.43,1255.62,14.113,0.005,0.853,0.01,0.289,0.013,0.964,0.01,142.89133202979335,-50.32063855049881
242,3548.95,706.044,15.252,0.009,2.682,0.021,,,3.277,0.01,142.70207230314523,-50.38729193560446
243,3500.79,577.592,13.98,0.007,0.852,0.012,0.367,0.014,0.888,0.009,142.71122658049717,-50.40281310900814
244,3935.4,3477.62,14.103,0.006,0.956,0.008,0.242,0.012,1.156,0.009,142.6288031991474,-50.05238335295882
245,2603.93,1216.82,14.115,0.005,0.922,0.011,0.318,0.014,1.07,0.011,142.8808526006897,-50.32534914347998
246,288.341,1777.09,14.085,0.009,2.125,0.016,1.341,0.035,2.511,0.013,143.3181968071247,-50.25586932994078
247,1953.46,2595.74,13.953,0.006,0.9,0.008,0.521,0.01,0.93,0.006,143.00265675688047,-50.15841239519651
248,2381.33,1035.02,13.679,0.006,2.53,0.013,-0.437,0.017,,,142.92312390696495,-50.34722578181441
250,1405.57,309.961,13.854,0.009,1.648,0.013,1.077,0.022,1.834,0.015,143.10879096727717,-50.43424421904698
251,3761.36,719.495,17.029,0.023,3.341,0.122,,,4.484,0.023,142.66181443316083,-50.38567342114893
252,2483.3,3754.66,15.207,0.007,2.45,0.018,0.564,0.061,3.215,0.008,142.90188723051673,-50.01866926298759
253,186.933,2484.11,14.294,0.008,0.557,0.013,0.247,0.014,0.781,0.014,143.33608857767805,-50.17032889581042
254,467.706,393.956,13.92,0.008,1.631,0.015,0.985,0.021,1.886,0.016,143.28659449001788,-50.42320798973138
255,651.519,231.597,14.252,0.008,0.728,0.014,0.199,0.016,0.887,0.017,143.25198140491256,-50.443026318380966
256,588.215,1255.55,14.078,0.009,1.038,0.015,0.407,0.016,1.222,0.013,143.26235095413622,-50.319219108844926
257,359.18,396.43,14.19,0.007,0.96,0.012,0.309,0.016,1.226,0.015,143.30717714593777,-50.42278764378151
258,2940.59,3208.92,14.304,0.006,0.576,0.008,0.034,0.01,0.832,0.008,142.81615623413902,-50.08475211355587
259,1578.55,3766.29,14.103,0.005,1.676,0.01,1.1,0.023,1.865,0.009,143.0720332660533,-50.016755685760245
260,2256.87,3254.18,14.121,0.005,0.705,0.009,0.084,0.011,0.85,0.007,142.9448847826758,-50.07902780358038
261,3654.61,1228.51,14.693,0.007,1.974,0.014,0.949,0.039,2.461,0.008,142.6819756518146,-50.32415404898891
262,3763.0,3610.54,14.255,0.006,0.723,0.008,0.333,0.011,0.901,0.009,142.6612341598359,-50.03633275296796
263,452.748,3894.48,14.024,0.007,1.498,0.014,0.964,0.021,1.745,0.017,143.2835513887955,-50.00025681424402
264,2447.32,283.872,14.194,0.008,0.843,0.015,0.32,0.017,0.803,0.017,142.91116305311357,-50.43803621600787
265,2328.82,153.607,14.266,0.007,0.791,0.014,0.194,0.017,0.763,0.018,142.933746577794,-50.453726109403505
266,2316.59,1712.3,14.272,0.004,1.665,0.009,0.977,0.027,1.818,0.006,142.93485500228115,-50.26535097985123
267,174.727,2213.04,14.109,0.008,0.886,0.015,0.531,0.015,0.995,0.013,143.3388836719269,-50.20306385730788
268,71.794,9.424,13.939,0.008,1.967,0.015,1.315,0.031,2.278,0.019,143.3624086561669,-50.469218257978476
269,3071.42,3250.25,14.054,0.005,1.77,0.009,1.211,0.023,2.026,0.01,142.79149937565955,-50.07979018373623
270,3268.55,1244.84,14.122,0.006,0.718,0.011,0.283,0.014,0.864,0.008,142.7550417226534,-50.32214347341965
271,3734.48,2009.42,14.136,0.007,0.806,0.01,0.348,0.012,0.87,0.009,142.66677789016984,-50.229786378870934
273,406.709,1063.75,14.234,0.009,0.61,0.015,0.288,0.018,0.782,0.013,143.29703189234243,-50.342198653586834
274,3576.02,3098.07,14.258,0.005,0.773,0.008,0.252,0.01,0.869,0.009,142.69650885286043,-50.098243016407416
275,3061.14,1390.45,14.227,0.006,0.677,0.011,0.286,0.014,0.761,0.009,142.79423625513115,-50.30450641635307
276,1509.23,353.932,14.322,0.008,0.744,0.012,0.063,0.013,0.849,0.014,143.08907264823637,-50.42900978967087
277,2985.12,2402.65,14.202,0.006,0.723,0.01,0.071,0.013,0.874,0.008,142.80814932178623,-50.18217720988731
278,1263.58,3468.42,14.216,0.005,1.004,0.009,0.393,0.013,1.313,0.008,143.1316579447898,-50.05249647070232
279,441.329,130.298,14.398,0.007,0.604,0.012,0.132,0.015,0.813,0.017,143.29203902653035,-50.455042992435374
280,3744.45,1789.11,14.185,0.007,0.975,0.01,0.423,0.014,1.241,0.009,142.66491666356234,-50.2564086583485
281,1441.65,1012.84,14.152,0.007,2.428,0.012,0.718,0.03,3.283,0.012,143.10110515964232,-50.34932838419063
283,1761.79,1680.12,16.209,0.011,2.447,0.064,0.334,0.111,3.901,0.011,143.03977504851724,-50.268923745147255
284,230.285,3266.2,14.027,0.007,2.436,0.015,0.837,0.032,2.898,0.018,143.32650709237706,-50.075898547700326
285,1530.57,721.167,14.254,0.008,0.802,0.011,0.264,0.013,0.812,0.012,143.08460118434556,-50.38464388194446
286,388.06,984.516,14.285,0.009,0.592,0.015,0.288,0.017,0.713,0.013,143.30069848929386,-50.35175240602614
287,2604.28,1260.41,14.377,0.005,0.683,0.011,-0.065,0.012,0.779,0.01,142.88075835342144,-50.320081572849446
288,1959.34,751.729,14.294,0.008,0.929,0.012,0.013,0.013,1.11,0.012,143.00330762839567,-50.38123848414477
289,1267.04,373.978,14.31,0.009,0.782,0.014,0.238,0.016,0.918,0.015,143.1349924301682,-50.426395092797655
290,3368.4,1205.64,14.217,0.006,0.844,0.012,0.369,0.016,1.027,0.008,142.73615415110694,-50.326895171210275
291,3735.09,992.618,14.246,0.006,0.833,0.01,0.431,0.015,1.032,0.009,142.6667663879244,-50.352664047001355
292,2834.75,2640.56,14.91,0.009,2.377,0.016,0.524,0.042,3.538,0.011,142.83639785254147,-50.15339046131012
293,782.596,312.557,14.382,0.009,0.764,0.014,0.185,0.016,0.821,0.017,143.22698459883838,-50.43337524234634
294,1362.89,3142.12,14.263,0.005,0.885,0.008,0.538,0.012,0.993,0.007,143.11337466057225,-50.09199454267006
295,1243.66,418.808,14.317,0.009,0.822,0.014,0.314,0.014,0.908,0.015,143.1393698267629,-50.420957574770625
296,536.887,3017.71,14.186,0.007,1.492,0.013,0.876,0.02,1.741,0.012,143.26917729108033,-50.106258681662204
297,2090.96,3188.4,14.249,0.005,0.821,0.009,0.325,0.013,0.962,0.007,142.97618702075908,-50.08688885439627
298,2997.65,2475.96,14.293,0.007,0.863,0.011,0.202,0.014,1.057,0.009,142.8057508549963,-50.17332248964849
299,1743.94,3817.99,14.385,0.006,0.698,0.009,0.153,0.011,0.949,0.009,143.04087286994195,-50.010623896405114
300,1989.75,3744.77,14.301,0.005,0.8,0.009,0.138,0.012,0.968,0.007,142.99471961039862,-50.01962035458124
301,825.826,3011.44,14.314,0.005,0.843,0.009,0.38,0.012,0.922,0.009,143.2147402575375,-50.10730985715215
302,177.415,894.174,14.372,0.008,0.721,0.015,0.438,0.022,0.906,0.016,143.34076039171055,-50.362425222161015
303,1110.36,1236.87,14.277,0.007,1.71,0.011,1.07,0.025,1.936,0.009,143.16354498964031,-50.32198216458672
304,2694.53,1408.82,14.364,0.005,0.816,0.01,0.206,0.014,0.848,0.011,142.86358819999336,-50.302180063376674
305,43.727,1862.36,14.376,0.008,0.787,0.014,0.266,0.014,0.974,0.014,143.36427743138856,-50.24527445829499
306,1172.87,2629.91,14.781,0.008,2.022,0.015,1.058,0.077,2.289,0.009,143.14985542370152,-50.15371904608477
307,61.723,2865.89,15.245,0.018,-0.601,0.026,,,1.315,0.048,143.35900082663713,-50.124055519335364
308,2265.72,1215.27,14.368,0.005,0.757,0.01,0.291,0.013,0.844,0.009,142.94487268258766,-50.32538792783922
309,3949.29,3269.57,14.776,0.007,2.542,0.016,0.535,0.041,3.323,0.01,142.62619174072344,-50.077517799378846
310,1491.83,617.635,14.335,0.008,0.898,0.012,0.414,0.014,1.055,0.013,143.0920649230559,-50.39712683903953
311,3334.24,3559.34,14.51,0.006,0.594,0.008,0.28,0.01,0.792,0.01,142.7419134940993,-50.04249414181246
312,312.736,2317.1,14.419,0.008,0.592,0.013,0.305,0.014,0.737,0.012,143.3126422908655,-50.19065256545553
313,2322.66,3536.13,14.279,0.006,0.926,0.009,0.287,0.012,1.118,0.007,142.93227242007788,-50.044997813054465
314,1173.68,686.742,14.456,0.009,0.754,0.013,0.157,0.014,0.997,0.014,143.1522889334782,-50.38851749041714
315,622.144,116.863,14.507,0.008,0.645,0.014,0.252,0.017,0.785,0.017,143.25773782011996,-50.45686198528342
316,3644.07,2399.74,14.704,0.007,2.118,0.013,1.102,0.037,2.442,0.009,142.68379748324875,-50.18262090422084
317,1668.44,2525.76,14.545,0.007,1.526,0.011,0.726,0.02,1.851,0.007,143.05649719375742,-50.166684539972664
318,790.776,3190.24,14.351,0.005,1.207,0.01,0.451,0.016,1.458,0.01,143.22107243794335,-50.08567580887547
319,2031.7,3103.48,15.118,0.007,2.272,0.016,0.985,0.068,2.588,0.007,142.98742729279806,-50.09711514836659
320,1715.23,2092.08,14.449,0.007,1.823,0.012,1.096,0.031,2.051,0.009,143.0481361381359,-50.21911507356343
321,177.392,168.125,14.238,0.007,1.876,0.014,1.363,0.037,2.117,0.018,143.34207221372486,-50.4501667659665
322,589.687,1902.87,14.376,0.006,0.826,0.011,0.3,0.013,1.038,0.009,143.26102990647203,-50.241004242922514
323,1514.69,3255.84,14.441,0.004,0.811,0.008,0.185,0.011,1.111,0.007,143.08464595336514,-50.078372246771885
324,786.782,1771.31,14.539,0.008,1.742,0.014,1.189,0.031,1.936,0.009,143.22398447228286,-50.25710122729482
325,994.026,355.136,14.313,0.009,0.966,0.014,0.692,0.016,1.013,0.015,143.1868097663966,-50.42843231541014
326,1175.76,1847.24,14.59,0.007,1.74,0.011,1.007,0.028,1.959,0.007,143.15035437211134,-50.24828532107455
327,2526.34,1521.29,14.418,0.005,0.847,0.01,0.176,0.014,0.922,0.008,142.8953321226427,-50.28852509600793
328,1978.65,1137.79,14.407,0.006,0.939,0.009,0.218,0.011,1.077,0.009,142.99928516268378,-50.33459493311589
329,2609.76,2096.04,14.418,0.005,0.619,0.009,0.24,0.011,0.71,0.007,142.87918413316885,-50.219107153200724
330,3002.06,42.162,14.495,0.008,0.811,0.013,0.267,0.016,1.027,0.014,142.8060182198602,-50.467443466654686
331,1020.85,1575.45,14.43,0.007,0.724,0.01,0.249,0.012,0.878,0.009,143.1800132108762,-50.28098918205323
332,3764.14,3494.55,15.034,0.008,2.379,0.017,0.731,0.053,3.188,0.01,142.66103154738963,-50.05034555435272
333,988.558,3022.16,14.398,0.006,1.142,0.01,0.465,0.015,1.328,0.008,143.18406014756974,-50.10616795484089
334,1518.04,1122.32,14.464,0.007,0.849,0.01,0.182,0.011,0.979,0.009,143.0865103442278,-50.33615630330532
335,1382.34,977.258,14.394,0.007,1.069,0.011,0.286,0.013,1.275,0.01,143.11238163584045,-50.353581933531764
336,577.002,872.041,14.277,0.01,1.428,0.016,0.804,0.021,1.583,0.015,143.26509192766204,-50.365550599655926
337,1343.09,2022.05,14.642,0.006,1.794,0.012,1.063,0.032,2.08,0.008,143.118511362089,-50.22730202377066
338,957.736,2249.36,14.381,0.006,0.873,0.01,0.393,0.014,1.072,0.008,143.19098176518992,-50.199504640021836
339,3623.33,1551.17,14.977,0.008,2.627,0.018,0.285,0.056,3.712,0.011,142.68784616959687,-50.28515986682019
340,3260.03,862.749,14.557,0.008,1.395,0.014,0.67,0.023,1.785,0.009,142.7567791015869,-50.36831893423919
341,3286.5,4064.84,14.483,0.006,0.846,0.009,0.377,0.012,0.914,0.01,142.7507278526093,-49.981421385058255
342,1556.37,3846.85,14.491,0.006,0.853,0.009,0.428,0.014,0.958,0.01,143.07611104489055,-50.00700847577231
343,1452.68,2162.05,14.367,0.006,0.841,0.009,0.393,0.011,0.901,0.007,143.09764087133718,-50.210472064897424
344,2767.23,356.242,14.358,0.008,1.765,0.014,1.14,0.035,1.956,0.015,142.8504251068187,-50.42941274909424
345,3194.08,4039.38,14.593,0.006,0.668,0.009,0.178,0.012,0.829,0.01,142.76810474036083,-49.984482434009664
346,1010.51,229.094,14.526,0.009,0.812,0.013,0.29,0.014,0.843,0.015,143.183859015546,-50.44368046162538
347,3564.49,70.841,14.522,0.007,0.73,0.013,0.325,0.017,0.88,0.011,142.69923897034826,-50.464067625922524
348,2668.1,3584.44,14.472,0.006,0.998,0.009,0.346,0.014,1.226,0.008,142.86723892284277,-50.03930269044782
349,812.541,1811.73,14.439,0.007,1.036,0.012,0.332,0.014,1.255,0.008,143.21905434952083,-50.25224266052001
350,59.737,1483.1,14.385,0.008,1.259,0.015,0.855,0.021,1.461,0.015,143.3619589790705,-50.29111903757139
351,3579.04,3049.65,14.615,0.006,0.706,0.009,0.045,0.012,0.923,0.009,142.69594903869395,-50.104093185192006
352,3525.0,3898.62,14.952,0.007,2.435,0.015,0.764,0.052,3.007,0.01,142.70594658164038,-50.0015252754212
353,1247.61,45.986,14.484,0.008,0.969,0.012,0.693,0.019,1.027,0.015,143.1390999370379,-50.466019539692454
354,3850.78,1214.88,14.779,0.008,2.079,0.014,0.875,0.076,2.513,0.01,142.6448466481949,-50.32580104526413
355,927.777,52.502,14.375,0.008,1.296,0.013,0.754,0.019,1.457,0.016,143.19981332553212,-50.46494588197345
356,2472.11,2.053,14.633,0.013,0.81,0.019,0.284,0.02,,,142.9066562760521,-50.47210923735925
357,485.174,3125.53,14.591,0.006,0.856,0.012,0.178,0.016,1.069,0.013,143.27874179660898,-50.09317809082358
358,1602.13,1461.56,14.561,0.005,0.828,0.008,0.244,0.012,1.035,0.008,143.070207884202,-50.29522373783577
359,1734.07,2753.48,14.458,0.007,1.097,0.01,0.374,0.013,1.283,0.008,143.04387167139063,-50.139216487565456
360,1947.1,3741.93,14.478,0.005,0.785,0.009,0.296,0.012,0.868,0.007,143.00274392991906,-50.01993854973086
361,293.694,85.772,14.465,0.006,1.479,0.014,0.872,0.025,1.78,0.017,143.32014099666628,-50.46025669185048
362,2456.03,1564.47,14.509,0.005,1.107,0.01,0.336,0.015,1.229,0.008,142.90859972586142,-50.283277750269406
363,141.358,718.858,14.442,0.008,1.782,0.016,1.322,0.036,2.063,0.016,143.34791072746125,-50.383567619248105
364,3515.74,2293.33,14.502,0.007,0.634,0.011,0.244,0.013,0.762,0.009,142.70803760368122,-50.19547197413456
365,2301.99,575.903,14.62,0.008,0.785,0.013,0.304,0.016,0.846,0.017,142.93850896463707,-50.40267406040452
366,3655.7,608.908,14.544,0.007,0.925,0.012,0.28,0.016,1.194,0.009,142.6818536452978,-50.39903747904255
367,2890.65,1766.07,14.573,0.005,0.964,0.011,0.161,0.016,1.101,0.009,142.82630244595978,-50.25907187302345
368,3305.59,3359.7,14.591,0.006,0.952,0.009,0.444,0.014,1.249,0.01,142.7473683913761,-50.06660887484415
369,1242.69,3694.84,14.524,0.005,1.806,0.011,1.046,0.031,2.048,0.011,143.13529290861803,-50.02512811275396
370,2433.79,3261.18,14.537,0.007,1.022,0.01,0.328,0.014,1.244,0.008,142.91156360169174,-50.07826344232018
371,606.123,1628.37,14.532,0.007,0.845,0.013,0.384,0.015,1.027,0.01,143.2583642174463,-50.274188749374176
372,3411.12,2777.26,14.631,0.007,0.828,0.01,0.359,0.014,1.062,0.01,142.72765813963025,-50.13699061647087
373,4025.65,2510.88,14.592,0.007,0.839,0.01,0.354,0.012,1.092,0.009,142.61179269937296,-50.169178701679414
374,1798.56,196.38,14.492,0.008,2.291,0.016,,,2.626,0.016,143.03434595059218,-50.448255248807385
375,282.806,2981.69,14.677,0.007,0.827,0.013,0.136,0.016,1.018,0.014,143.31711940307517,-50.11032872226173
376,322.016,3342.21,14.712,0.007,0.704,0.012,0.328,0.017,0.932,0.015,143.30909929039606,-50.06682217461867
377,1319.84,3439.15,16.035,0.01,2.508,0.06,,,3.494,0.011,143.12110619914762,-50.0560779164829
378,1326.37,3509.43,14.586,0.006,1.569,0.01,0.774,0.021,1.88,0.009,143.11978778510348,-50.04759327306531
379,1704.86,2316.77,15.881,0.013,2.479,0.028,0.63,0.097,3.012,0.013,143.04985206046604,-50.191959849665686
380,2298.2,2091.74,14.548,0.007,0.849,0.009,0.307,0.011,0.875,0.008,142.93803052626953,-50.21949316794008
381,889.997,1136.31,14.54,0.01,1.34,0.015,0.57,0.019,1.593,0.012,143.20540412308478,-50.33393142796878
382,2675.21,2409.7,14.676,0.007,1.396,0.012,0.49,0.019,1.876,0.009,142.86662997663993,-50.181231928551185
383,1194.61,3293.08,14.643,0.005,0.793,0.009,0.387,0.014,0.952,0.009,143.14487290297478,-50.07362049438088
384,3396.22,1489.59,14.535,0.007,0.847,0.012,0.387,0.018,0.926,0.009,142.73081341874902,-50.29258369161741
385,2182.95,335.294,14.764,0.009,0.642,0.015,0.093,0.016,0.853,0.015,142.96128028483898,-50.43169346804214
386,3343.67,296.245,14.653,0.008,0.811,0.013,0.259,0.017,1.0,0.012,142.74109390621146,-50.43680031360332
387,308.571,422.754,14.675,0.007,0.938,0.013,0.184,0.018,1.192,0.015,143.31673168596475,-50.419548429109895
388,2935.44,2458.92,14.597,0.007,0.829,0.012,0.353,0.014,1.048,0.01,142.8174970217755,-50.175365462625386
389,2300.03,3365.69,14.741,0.007,1.523,0.014,0.873,0.024,1.758,0.008,142.93666777605497,-50.06557729014379
390,3474.66,2614.69,14.586,0.006,1.36,0.01,0.852,0.021,1.591,0.009,142.71571701440504,-50.15663911259189
391,4036.86,3782.59,14.679,0.007,0.745,0.01,0.405,0.013,0.954,0.01,142.60971768319828,-50.01553069449471
392,1894.45,2441.99,14.614,0.008,0.722,0.011,0.284,0.012,0.84,0.009,143.0139402199888,-50.17695292415775
393,1047.28,3273.31,14.692,0.006,1.723,0.011,0.892,0.027,2.005,0.008,143.17264300723144,-50.07588082228709
394,72.129,3574.26,14.724,0.007,0.897,0.014,0.233,0.019,1.137,0.019,143.35571466578764,-50.03849760498379
395,1258.41,1258.85,14.816,0.007,1.698,0.013,0.9,0.035,1.973,0.009,143.13549287399238,-50.319452944479515
396,865.708,1227.2,14.6,0.009,0.894,0.014,0.417,0.016,1.067,0.011,143.20986882484112,-50.322925011825966
397,2084.91,2113.77,14.649,0.006,1.069,0.009,0.399,0.015,1.336,0.008,142.97829473236743,-50.216721179009326
398,3679.09,3044.13,14.592,0.006,1.563,0.01,0.931,0.022,1.797,0.009,142.67710034180712,-50.104763275790205
399,3258.16,47.641,14.696,0.008,0.946,0.013,0.29,0.017,1.142,0.014,142.7573970090391,-50.46683559744039
400,3184.81,1583.06,14.659,0.007,0.767,0.012,0.262,0.016,0.848,0.01,142.77076753960594,-50.28125626281881
401,4020.85,1969.08,14.691,0.008,0.838,0.011,0.318,0.016,1.048,0.01,142.6126820579854,-50.234647728444436
402,1586.84,1193.69,14.751,0.005,1.857,0.011,1.185,0.036,2.033,0.008,143.07340324173143,-50.327582238862654
403,3883.98,2387.98,14.856,0.007,1.416,0.011,0.581,0.023,1.895,0.008,142.63852423657656,-50.18403939416435
404,684.521,1849.68,14.636,0.008,0.814,0.013,0.223,0.017,0.921,0.01,143.2431924118004,-50.24752928906462
405,111.469,1766.22,14.666,0.009,0.867,0.016,0.508,0.017,0.945,0.015,143.3516516247828,-50.2569734362653
406,1029.05,1514.02,15.054,0.009,1.972,0.016,1.076,0.046,2.285,0.01,143.17854835856838,-50.288419452634905
407,3149.49,1788.06,14.644,0.006,0.805,0.012,0.096,0.016,0.926,0.008,142.7773680662698,-50.256477014874825
408,3484.24,1396.04,14.705,0.007,1.213,0.013,1.137,0.026,1.417,0.008,142.71418522527878,-50.303897914018734
411,1323.01,1357.6,15.292,0.008,2.096,0.016,0.925,0.054,2.457,0.009,143.12314158992677,-50.30757309936496
412,817.701,1235.62,14.67,0.01,1.569,0.015,0.895,0.024,1.815,0.012,143.21894360156298,-50.32186092246479
413,325.834,3764.96,14.543,0.008,1.89,0.014,1.134,0.033,2.307,0.017,143.30764042053744,-50.01576060659702
414,2738.69,2087.28,14.703,0.006,0.728,0.01,0.019,0.013,0.969,0.008,142.85483899512002,-50.22021142246606
415,3700.01,1648.4,15.476,0.009,2.289,0.021,1.111,0.089,2.701,0.01,142.6733329372497,-50.27341221012817
416,3151.64,2859.8,15.647,0.01,2.613,0.026,0.51,0.091,3.308,0.012,142.7765465365122,-50.12697937654017
417,316.175,2619.7,14.77,0.008,0.876,0.014,0.224,0.017,1.074,0.013,143.31146426881753,-50.15409819284783
418,683.119,2099.14,14.706,0.007,1.038,0.012,0.36,0.017,1.249,0.009,143.2430661544559,-50.21738697612182
419,2886.2,2867.17,14.723,0.007,1.043,0.012,0.381,0.018,1.273,0.01,142.82657700027912,-50.1260261971281
420,3141.11,3327.18,14.852,0.007,0.722,0.011,0.04,0.014,0.98,0.011,142.77834549954753,-50.07051039834342
421,391.468,895.005,14.854,0.01,2.326,0.02,1.21,0.053,2.737,0.015,143.30020522831822,-50.36257289427135
422,2429.9,1946.58,14.857,0.006,1.624,0.011,0.943,0.031,1.809,0.007,142.9132627196056,-50.23709353123306
423,2355.59,972.18,14.692,0.007,1.071,0.012,0.813,0.02,1.048,0.012,142.92804616608277,-50.35480807946963
424,1148.39,2727.06,14.968,0.007,1.746,0.013,0.959,0.035,2.004,0.009,143.1543416415114,-50.141960950364634
425,672.974,1889.2,14.71,0.008,0.997,0.014,0.31,0.018,1.199,0.01,143.2453126038091,-50.242742421292476
426,3839.94,3866.31,14.743,0.006,1.036,0.01,0.249,0.015,1.221,0.009,142.646742226932,-50.00543159584861
427,198.0,103.96,14.886,0.007,0.692,0.013,0.289,0.018,0.864,0.017,143.338275445639,-50.45794605910514
428,2580.42,1526.2,14.759,0.006,0.77,0.012,0.257,0.016,0.92,0.009,142.88510018667645,-50.28795329561037
429,3520.88,3982.22,15.473,0.009,2.482,0.022,0.689,0.067,2.95,0.011,142.70670260003033,-49.99142592592576
430,826.448,2124.94,14.672,0.008,0.767,0.012,0.308,0.014,0.881,0.009,143.2159560688403,-50.21441254726336
431,1171.94,4059.57,14.806,0.007,0.957,0.012,0.379,0.018,1.222,0.013,143.14811020653337,-49.981012124987835
432,3555.63,2113.93,14.704,0.008,0.776,0.012,0.32,0.014,0.956,0.009,142.70054242383898,-50.21715220101769
433,1251.71,305.626,14.63,0.01,1.724,0.016,1.075,0.031,1.933,0.015,143.13798831689328,-50.434643059464996
434,1503.45,1217.42,14.768,0.006,0.868,0.01,0.368,0.014,1.039,0.009,143.0891615767894,-50.32465324154655
435,270.879,1631.11,14.788,0.009,0.745,0.016,0.318,0.017,0.937,0.013,143.32175522529317,-50.27348752270209
436,3740.95,1208.04,15.832,0.012,2.469,0.028,0.726,0.101,2.912,0.012,142.66563581133255,-50.326629379485055
437,2402.51,4044.37,15.085,0.006,1.919,0.013,1.245,0.061,2.243,0.008,142.91686204602888,-49.98363855928216
438,3510.96,2608.44,14.831,0.009,0.923,0.013,0.203,0.016,1.244,0.014,142.70887183165615,-50.15739715205484
439,3999.63,4085.74,16.803,0.017,2.628,0.057,,,3.594,0.017,142.61672108966675,-49.97891249449685
440,3431.74,1412.21,14.749,0.007,0.757,0.011,0.323,0.016,0.951,0.008,142.72411393763915,-50.301938742591766
441,1181.74,741.704,14.656,0.01,1.408,0.014,0.927,0.022,1.536,0.013,143.1506885784108,-50.38188231008307
442,3673.18,3873.23,14.877,0.007,0.967,0.011,-0.151,0.014,1.326,0.01,142.6780934358303,-50.00459808448013
443,3139.58,702.625,14.78,0.007,1.09,0.013,0.526,0.02,1.308,0.012,142.77965981674615,-50.38764877318564
444,1863.32,1159.3,14.831,0.006,0.828,0.009,0.355,0.015,0.928,0.009,143.0210989907164,-50.33192507457204
445,2102.15,1813.33,15.018,0.006,1.711,0.011,1.051,0.037,1.913,0.007,142.97530557943807,-50.253033201383175
446,190.86,3731.91,14.918,0.008,0.816,0.014,0.285,0.019,1.138,0.018,143.33308644485155,-50.01959691996447
447,2525.75,142.879,14.87,0.009,0.903,0.017,0.231,0.021,1.044,0.017,142.8963770761688,-50.45511071087746
448,1340.01,1649.65,14.797,0.006,0.91,0.01,0.463,0.015,1.027,0.009,143.11955961513058,-50.27229666690938
450,2697.64,77.519,14.841,0.009,2.593,0.02,0.473,0.046,3.473,0.018,142.86379075557954,-50.46307678510812
