ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
1189,633.842,1271.42,18.7145,0.0024,1.241,1.046,0.068,0.088,0.64,1
1176,1143.74,1366.38,18.7986,0.0024,1.085,0.935,0.072,0.084,0.64,1
573,1170.01,1238.71,17.5326,0.0013,0.969,0.871,0.024,0.027,0.63,1
1003,1255.9,1371.11,18.2427,0.0017,1.386,1.161,0.048,0.073,0.63,1
1019,684.764,1234.95,18.2454,0.0017,1.396,1.128,0.047,0.067,0.63,1
748,1430.72,1209.24,18.4541,0.0042,1.081,0.992,0.06,0.059,0.63,1
565,695.251,1277.01,17.5259,0.0012,0.968,0.923,0.029,0.027,0.62,1
1032,1069.8,988.925,18.2917,0.0019,1.175,1.056,0.05,0.064,0.62,1
975,809.786,1231.57,18.3049,0.0018,1.238,1.14,0.046,0.066,0.62,1
977,1414.34,1355.65,18.511,0.0067,1.174,1.077,0.045,0.057,0.62,1
1161,1192.41,1411.88,18.6412,0.0023,1.044,0.877,0.072,0.078,0.62,1
1091,1167.47,1475.13,18.5919,0.0022,0.999,0.866,0.062,0.063,0.61,1
940,986.878,980.219,18.2892,0.0018,1.028,0.909,0.054,0.062,0.6,1
1096,1097.5,1356.28,18.6207,0.0025,0.964,0.867,0.067,0.065,0.6,1
1136,792.81,1039.73,18.6396,0.0023,1.137,0.973,0.06,0.074,0.6,1
989,1313.97,1363.54,18.4363,0.002,1.063,0.981,0.058,0.061,0.57,1
1061,769.41,1237.65,18.5148,0.0022,1.066,0.858,0.057,0.058,0.54,1
916,1404.35,1151.87,18.3197,0.0017,0.936,0.604,0.049,0.038,0.53,1
925,824.546,1451.04,18.3012,0.0018,0.97,0.86,0.051,0.054,0.51,1
837,822.926,764.142,18.0462,0.0016,0.987,0.805,0.048,0.06,0.5,1
679,1509.21,898.203,18.0292,0.0039,1.079,0.871,0.04,0.044,0.49,1
871,1098.11,1206.25,18.2175,0.0017,0.981,0.779,0.042,0.044,0.47,1
945,1257.8,734.181,18.3227,0.002,1.117,1.016,0.048,0.055,0.47,1
680,717.826,1402.08,17.7756,0.0013,1.024,0.895,0.031,0.034,0.46,1
1110,1029.05,1019.63,18.5979,0.0021,1.109,1.033,0.054,0.073,0.46,1
93,1002.98,962.063,15.0707,0.0015,0.814,0.697,0.008,0.009,0.433,1
233,1196.0,1089.31,16.1779,0.0025,0.93,0.834,0.01,0.01,0.404,1
1002,1497.95,1212.88,18.3259,0.0024,1.458,1.227,0.037,0.07,0.4,1
381,1381.24,1285.47,16.884,0.0008,0.949,0.799,0.016,0.015,0.398,1
338,1270.35,1198.24,16.6926,0.0013,1.048,0.882,0.014,0.014,0.39,1
862,1122.56,1051.05,18.0169,0.0018,1.381,1.176,0.037,0.056,0.39,1
678,988.883,804.56,17.6343,0.0023,1.308,1.162,0.034,0.055,0.38,1
243,1018.75,1068.38,16.1983,0.0008,0.872,0.698,0.011,0.009,0.37,1
1070,1330.23,1230.05,17.8286,0.0012,2.342,1.556,0.041,0.094,0.37,1
336,705.898,874.293,16.6846,0.0008,0.918,0.758,0.015,0.018,0.354,1
114,839.49,1364.29,15.2924,0.001,0.871,0.722,0.01,0.009,0.352,1
355,697.126,1142.17,16.7096,0.0011,1.177,1.046,0.015,0.017,0.35,1
449,1373.5,703.172,16.8994,0.0028,1.52,1.405,0.018,0.026,0.35,1
383,1549.03,1070.34,16.9576,0.0009,0.888,0.759,0.018,0.016,0.35,1
407,837.462,679.427,17.0136,0.0009,0.901,0.769,0.019,0.019,0.35,1
733,1130.48,1234.1,17.719,0.0011,1.42,1.178,0.031,0.046,0.34,1
318,1129.04,1034.22,16.6896,0.0008,0.843,0.664,0.014,0.013,0.338,1
50,1120.5,979.333,14.1291,0.0006,1.028,0.933,0.008,0.007,0.335,1
201,1015.94,790.981,15.9418,0.0007,0.861,0.764,0.01,0.011,0.332,1
